VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
710, 21794,  4.27194, -90.06768,  28.498,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00, -0.09449,  1.00,  0.12687,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
711, 21800,  4.53381, -104.33156,  31.33214,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.01575, -0.11811, -1.00,  0.11198,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.71373,  0.23922,  0.04706,  0.00
712, 21798,  4.5337, -92.96403,  30.77129,  0.99213, -0.00787, -0.11811,  1.00,  1.00, -0.00787, -0.07874, -1.00,  0.12254,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.66667,  0.32157,  0.01176,  0.00
713, 21799,  4.27209, -104.33156,  29.20644,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.11811, -1.00,  0.11248,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.71373,  0.23922,  0.04706,  0.00
714, 21800,  4.53381, -104.33156,  31.33214,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.01575, -0.11811, -1.00,  0.11198,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.71373,  0.23922,  0.04706,  0.00
715, 21799,  4.27209, -104.33156,  29.20644,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.11811, -1.00,  0.11248,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.71373,  0.23922,  0.04706,  0.00
716, 21801,  4.53396, -113.93337,  31.79943,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.03937, -0.14173, -1.00,  0.09925,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.16863,  0.10588,  0.00
717, 21802,  4.27224, -113.93337,  29.69615,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.04724, -0.14173, -1.00,  0.10048,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72157,  0.16863,  0.1098,  0.00
718, 21801,  4.53396, -113.93337,  31.79943,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.03937, -0.14173, -1.00,  0.09925,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.16863,  0.10588,  0.00
719, 21799,  4.27209, -104.33156,  29.20644,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.11811, -1.00,  0.11248,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.71373,  0.23922,  0.04706,  0.00
720, 21802,  4.27224, -113.93337,  29.69615,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.04724, -0.14173, -1.00,  0.10048,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72157,  0.16863,  0.1098,  0.00
721, 21803,  4.27228, -116.43002,  29.82348,  0.98425, -0.07087, -0.14961,  1.00,  0.97638, -0.12598, -0.18898, -1.00,  0.09737,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.14902,  0.12549,  0.00
722, 21801,  4.53396, -113.93337,  31.79943,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.03937, -0.14173, -1.00,  0.09925,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.16863,  0.10588,  0.00
723, 21804,  4.53362, -117.2563,  31.9657,  0.99213, -0.01575, -0.12598,  1.00,  0.97638, -0.09449, -0.18898, -1.00,  0.09433,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.1451,  0.12941,  0.00
724, 21801,  4.53396, -113.93337,  31.79943,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.03937, -0.14173, -1.00,  0.09925,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.16863,  0.10588,  0.00
725, 21803,  4.27228, -116.43002,  29.82348,  0.98425, -0.07087, -0.14961,  1.00,  0.97638, -0.12598, -0.18898, -1.00,  0.09737,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.14902,  0.12549,  0.00
726, 21805,  3.99519, -116.8134,  29.3996,  0.96063, -0.16535, -0.22835,  1.00,  0.9685, -0.11024, -0.20472,  1.00,  0.09564,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72941,  0.1451,  0.12549,  0.00
727, 21804,  4.53362, -117.2563,  31.9657,  0.99213, -0.01575, -0.12598,  1.00,  0.97638, -0.09449, -0.18898, -1.00,  0.09433,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.1451,  0.12941,  0.00
728, 21803,  4.27228, -116.43002,  29.82348,  0.98425, -0.07087, -0.14961,  1.00,  0.97638, -0.12598, -0.18898, -1.00,  0.09737,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.14902,  0.12549,  0.00
729, 21806,  3.99519, -117.21555,  29.3996,  0.97638,  0.00, -0.20472,  1.00,  0.97638, -0.07874, -0.20472, -1.00,  0.09433,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.1451,  0.12941,  0.00
730, 21804,  4.53362, -117.2563,  31.9657,  0.99213, -0.01575, -0.12598,  1.00,  0.97638, -0.09449, -0.18898, -1.00,  0.09433,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72549,  0.1451,  0.12941,  0.00
731, 21805,  3.99519, -116.8134,  29.3996,  0.96063, -0.16535, -0.22835,  1.00,  0.9685, -0.11024, -0.20472,  1.00,  0.09564,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.72941,  0.1451,  0.12549,  0.00
